"x","y","yerr-","yerr+"
0.,0.18889447714682855,0.060556959650644844,0.06122208571387734
41.04,-0.5929478294322537,0.09166530445700335,0.08492755741971149
82.08,-0.3395029826052213,0.07412289515167725,0.07325649429328424
-36.252,0.8663623770803452,0.05306160962884356,0.053809594568190774
-77.292,0.11771633941874038,0.05339216171594186,0.053804906643076245
123.11999999999999,0.5868955299204073,0.06719366458325157,0.0675989799941591
61.559999999999995,-0.6019992315658138,0.08642496435129332,0.08056518007797338
-118.332,-0.6140195715135521,0.08722323119292506,0.07963040348985438
-56.772000000000006,0.7425109634760683,0.06107507110203052,0.061545108877623225
143.64,0.7814779827218282,0.06882447670735051,0.06955153463726838
179.892,0.19791517885453752,0.06195552500999996,0.06301189511139657
-138.852,-0.7140512883804224,0.09275180555386445,0.0837882231327902
-179.892,0.11084249225687326,0.06712783605149662,0.06789487878902627
41.04,-0.6209119572159904,0.09255877305520994,0.08545345305487094
-118.332,-0.669283528781135,0.09366838724285234,0.08530572468409718
