"x","y","yerr-","yerr+"
"P11",0.2733097760696946,0.009846991726336851,0.010053799019685868
"P10",0.08114847097191848,0.006018368437677056,0.006383299629835
"P01",0.07888466771580623,0.005944489869474878,0.006311402250764478
"P00",0.5666570852425807,0.012497663743132954,0.012449571092346587
