503.,510.,923.,508.,503.,528.,501.,774.,503.
500.,524.,501.,651.,497.,509.,503.,505.,500.
502.,501.,502.,540.,1171.,903.,838.,568.,503.
506.,499.,504.,499.,2400.,1566.,507.,497.,505.
496.,711.,504.,502.,562.,1078.,499.,500.,500.
501.,503.,590.,502.,504.,516.,503.,760.,510.
507.,527.,496.,500.,515.,530.,498.,508.,1172.
504.,508.,508.,501.,510.,661.,503.,503.,507.
502.,754.,779.,763.,1246.,774.,784.,696.,507.
505.,507.,504.,881.,1084.,1786.,511.,503.,497.
504.,600.,498.,500.,633.,505.,494.,590.,513.
504.,502.,498.,502.,944.,500.,501.,503.,639.
503.,497.,503.,500.,504.,502.,505.,506.,497.
499.,504.,506.,524.,507.,591.,509.,502.,507.
504.,507.,496.,504.,500.,503.,500.,503.,505.
505.,500.,512.,927.,502.,500.,509.,502.,501.
493.,504.,499.,510.,674.,501.,500.,497.,677.
500.,565.,505.,499.,532.,502.,510.,501.,510.
500.,497.,505.,498.,570.,562.,502.,504.,512.
507.,499.,504.,508.,499.,508.,508.,498.,498.
505.,504.,502.,506.,502.,508.,538.,502.,501.
495.,892.,506.,502.,501.,501.,506.,508.,491.
510.,510.,584.,496.,605.,507.,503.,501.,509.
502.,503.,501.,506.,508.,506.,602.,504.,504.
739.,502.,501.,504.,514.,505.,538.,582.,503.
506.,502.,626.,502.,503.,510.,502.,500.,500.
498.,620.,512.,506.,500.,502.,504.,710.,503.
505.,498.,502.,505.,500.,620.,505.,506.,499.
507.,508.,501.,496.,507.,502.,505.,506.,503.
501.,508.,511.,504.,501.,525.,493.,497.,500.
502.,606.,503.,506.,678.,504.,501.,503.,504.
530.,505.,505.,503.,503.,494.,509.,501.,505.
500.,508.,501.,505.,507.,501.,502.,537.,500.
507.,499.,502.,635.,504.,505.,502.,497.,509.
504.,502.,606.,549.,510.,500.,499.,500.,500.
503.,507.,499.,504.,498.,503.,502.,516.,502.
503.,501.,501.,497.,497.,500.,499.,501.,504.
1029.,502.,495.,509.,502.,500.,507.,501.,545.
505.,502.,504.,494.,500.,501.,970.,499.,498.
496.,584.,506.,496.,520.,525.,655.,509.,505.
496.,504.,632.,959.,506.,618.,509.,505.,499.
505.,509.,500.,649.,894.,1196.,1557.,733.,500.
500.,508.,508.,506.,2119.,2548.,515.,504.,495.
502.,504.,512.,512.,530.,656.,1215.,717.,506.
499.,499.,499.,506.,783.,502.,732.,504.,505.
507.,531.,500.,510.,510.,506.,650.,499.,516.
498.,504.,739.,797.,522.,823.,506.,505.,508.
496.,818.,525.,505.,996.,537.,665.,1700.,505.
501.,493.,675.,502.,1314.,2467.,1145.,610.,501.
508.,507.,507.,500.,498.,516.,507.,561.,502.
496.,503.,507.,500.,645.,784.,502.,506.,501.
503.,498.,923.,508.,503.,526.,500.,507.,497.
504.,508.,503.,503.,504.,504.,577.,538.,507.
506.,692.,499.,504.,502.,512.,503.,508.,506.
