491.,493.,493.,495.,494.,496.,557.,1093.,543.,495.,635.,490.,506.,624.,600.,500.,489.,494.,497.,494.,494.,493.,796.,496.,503.,559.,633.,493.,493.,500.,495.,492.,495.,501.,1171.,498.,495.,490.,487.,494.,610.,634.,502.,499.,745.,568.,508.,491.,491.,550.,976.,514.,495.,573.,495.,756.,487.,496.,518.,497.,495.,499.,495.,1208.,494.,493.,496.,497.,493.,499.,488.,496.,491.,492.,496.,494.,494.,491.,497.,488.,491.,491.,514.,497.,507.,494.,643.,494.,494.,487.,864.,491.,509.,490.,494.,577.,493.,494.,494.,492.,491.,503.,496.,498.,494.,489.,493.,486.,491.,494.,493.,607.,496.,495.,498.,493.,495.,488.,491.,496.,494.,494.,495.,491.,489.,574.,496.,492.,802.,493.,495.,489.,497.,886.,495.,503.,485.,499.,662.,490.,491.,492.,490.,575.,500.,488.,631.,489.,492.,601.,496.,494.,490.,496.,489.,497.,491.,492.,502.,491.,496.,492.,492.,609.,491.,493.,495.,503.,490.,496.,498.
493.,546.,496.,496.,494.,499.,539.,491.,495.,521.,495.,811.,496.,656.,498.,492.,495.,497.,494.,487.,498.,493.,492.,497.,495.,494.,499.,519.,492.,501.,495.,487.,514.,619.,489.,495.,490.,497.,494.,492.,794.,492.,491.,494.,495.,496.,499.,494.,582.,491.,515.,553.,682.,493.,515.,1019.,496.,496.,503.,568.,496.,498.,508.,490.,492.,490.,495.,493.,492.,493.,493.,501.,496.,491.,495.,560.,492.,498.,490.,518.,493.,596.,505.,496.,496.,490.,688.,678.,494.,498.,498.,495.,492.,487.,491.,496.,524.,490.,493.,603.,493.,493.,498.,618.,496.,489.,500.,496.,491.,499.,486.,495.,631.,491.,494.,492.,493.,521.,494.,496.,562.,546.,498.,493.,492.,493.,496.,500.,708.,522.,498.,495.,500.,572.,494.,605.,741.,540.,493.,499.,488.,494.,497.,497.,492.,554.,498.,497.,491.,595.,500.,496.,523.,496.,492.,538.,505.,497.,501.,495.,495.,498.,488.,496.,632.,500.,497.,491.,494.,496.,493.
493.,492.,542.,523.,498.,550.,958.,492.,497.,494.,491.,596.,804.,499.,499.,664.,520.,504.,499.,501.,494.,499.,548.,492.,649.,540.,497.,891.,712.,954.,493.,706.,557.,579.,893.,491.,507.,497.,581.,518.,626.,518.,719.,1037.,643.,486.,496.,494.,555.,689.,661.,514.,604.,499.,727.,702.,981.,615.,500.,493.,498.,509.,494.,491.,497.,500.,490.,494.,500.,492.,501.,623.,495.,532.,494.,493.,496.,517.,491.,500.,493.,490.,489.,494.,497.,494.,497.,496.,553.,494.,491.,492.,498.,495.,494.,781.,494.,497.,488.,497.,487.,654.,492.,497.,524.,494.,494.,494.,496.,497.,496.,499.,496.,501.,497.,714.,737.,639.,491.,544.,496.,504.,510.,497.,502.,492.,573.,836.,494.,492.,494.,496.,494.,484.,489.,498.,621.,497.,498.,495.,491.,491.,489.,488.,486.,671.,604.,1068.,567.,491.,488.,487.,489.,537.,498.,491.,499.,484.,492.,497.,499.,492.,489.,595.,496.,786.,582.,493.,498.,484.,492.
500.,492.,699.,781.,499.,553.,543.,495.,504.,1074.,1077.,632.,544.,687.,498.,749.,703.,819.,806.,597.,595.,506.,1478.,492.,494.,742.,611.,1030.,551.,585.,492.,634.,1014.,703.,1010.,491.,495.,536.,752.,851.,533.,498.,492.,682.,864.,1219.,946.,569.,490.,496.,673.,779.,494.,795.,674.,654.,1058.,730.,665.,1232.,525.,493.,518.,504.,496.,499.,647.,490.,497.,496.,497.,493.,504.,500.,499.,499.,492.,492.,503.,556.,497.,491.,494.,494.,495.,496.,624.,497.,499.,500.,754.,493.,507.,493.,496.,626.,495.,491.,496.,499.,961.,494.,499.,493.,497.,499.,497.,924.,492.,512.,494.,492.,497.,494.,497.,496.,489.,495.,496.,491.,511.,497.,496.,492.,501.,490.,494.,490.,499.,495.,500.,489.,496.,485.,587.,492.,492.,493.,501.,494.,488.,598.,491.,494.,653.,492.,491.,488.,497.,495.,494.,503.,498.,499.,493.,496.,494.,493.,497.,493.,492.,499.,494.,498.,500.,494.,499.,492.,496.,507.,511.
496.,641.,493.,688.,1099.,1291.,1735.,1379.,562.,1355.,1452.,2224.,1496.,630.,532.,610.,4058.,2518.,673.,599.,718.,868.,3405.,2330.,1260.,752.,930.,1665.,2060.,1238.,530.,954.,1237.,5086.,2807.,605.,534.,897.,2436.,1909.,1655.,743.,836.,991.,4864.,3739.,968.,816.,1378.,972.,5733.,3504.,501.,494.,548.,3607.,7441.,1431.,897.,498.,492.,491.,505.,489.,787.,496.,498.,521.,495.,494.,496.,493.,491.,672.,514.,495.,495.,495.,489.,953.,495.,489.,501.,502.,500.,497.,498.,501.,495.,515.,488.,494.,509.,681.,499.,494.,816.,495.,496.,502.,494.,492.,498.,499.,513.,502.,486.,499.,684.,488.,499.,490.,492.,562.,492.,493.,497.,493.,552.,501.,615.,498.,495.,497.,493.,496.,501.,498.,510.,495.,494.,491.,492.,498.,543.,494.,494.,499.,495.,497.,495.,491.,491.,495.,495.,487.,557.,489.,492.,496.,515.,1265.,706.,495.,490.,521.,594.,497.,602.,500.,495.,501.,494.,497.,494.,489.,696.,549.,501.,494.,498.
523.,502.,530.,591.,761.,5680.,3664.,1086.,586.,1544.,1355.,6890.,2209.,700.,494.,1117.,4893.,3543.,2038.,593.,493.,1544.,7793.,2550.,689.,551.,1024.,3956.,5803.,2133.,731.,655.,897.,8486.,2660.,861.,494.,649.,3298.,6392.,2276.,785.,800.,1217.,4991.,3144.,685.,1115.,623.,1690.,6194.,1990.,574.,613.,1471.,2484.,4142.,1157.,530.,496.,533.,499.,672.,492.,496.,491.,493.,490.,643.,498.,573.,506.,542.,490.,496.,489.,497.,496.,496.,622.,499.,493.,487.,486.,500.,508.,827.,605.,493.,494.,565.,493.,497.,493.,497.,493.,559.,492.,497.,493.,497.,668.,501.,488.,498.,490.,501.,503.,807.,493.,498.,509.,500.,493.,624.,496.,986.,503.,490.,495.,492.,592.,493.,490.,496.,502.,497.,765.,491.,506.,499.,494.,495.,500.,489.,507.,677.,495.,548.,490.,489.,708.,495.,500.,493.,496.,501.,501.,544.,655.,498.,492.,490.,501.,498.,500.,805.,582.,511.,688.,495.,488.,512.,513.,1012.,503.,496.,522.,496.,495.,538.
634.,501.,565.,586.,539.,2218.,1043.,496.,516.,606.,831.,2425.,1579.,499.,970.,529.,1814.,1320.,758.,493.,732.,1116.,1260.,1308.,573.,522.,595.,1397.,1227.,655.,492.,745.,685.,979.,1408.,508.,665.,491.,861.,1049.,935.,491.,649.,827.,573.,558.,507.,485.,508.,1339.,725.,1325.,734.,494.,826.,637.,803.,510.,494.,497.,491.,495.,493.,688.,494.,490.,503.,491.,653.,502.,666.,496.,499.,493.,497.,503.,529.,496.,521.,497.,503.,729.,495.,488.,498.,499.,487.,510.,496.,500.,492.,513.,490.,498.,488.,497.,491.,492.,493.,496.,498.,500.,489.,493.,495.,680.,485.,916.,507.,494.,492.,502.,494.,496.,541.,496.,533.,496.,495.,500.,911.,489.,499.,497.,497.,496.,494.,501.,589.,489.,504.,497.,490.,531.,489.,532.,496.,492.,493.,488.,495.,553.,495.,494.,495.,497.,493.,490.,506.,498.,559.,514.,508.,489.,489.,489.,489.,499.,503.,534.,496.,491.,490.,494.,525.,488.,496.,496.,494.,489.,491.
497.,496.,541.,562.,503.,532.,1174.,494.,514.,982.,709.,494.,497.,499.,1129.,522.,852.,495.,496.,532.,497.,497.,611.,499.,495.,878.,489.,708.,895.,591.,502.,874.,492.,549.,497.,503.,510.,495.,637.,486.,497.,507.,515.,512.,2057.,900.,622.,497.,695.,823.,499.,594.,494.,545.,495.,496.,493.,499.,500.,486.,743.,540.,499.,515.,490.,494.,500.,493.,500.,501.,491.,492.,493.,491.,550.,495.,489.,498.,492.,495.,498.,499.,497.,496.,495.,501.,499.,499.,493.,498.,495.,507.,490.,500.,497.,497.,495.,536.,485.,496.,492.,498.,491.,496.,492.,495.,500.,492.,492.,500.,498.,496.,495.,500.,506.,488.,564.,494.,499.,490.,490.,500.,492.,492.,497.,496.,1155.,488.,494.,503.,491.,494.,581.,492.,486.,497.,493.,495.,491.,496.,491.,498.,493.,493.,820.,498.,497.,501.,492.,537.,499.,496.,488.,509.,499.,495.,498.,492.,493.,493.,495.,500.,500.,496.,498.,491.,491.,494.,620.,633.,535.
495.,489.,501.,494.,499.,497.,490.,511.,501.,491.,497.,917.,495.,602.,493.,509.,608.,497.,580.,503.,493.,494.,542.,573.,1225.,524.,500.,526.,516.,497.,491.,493.,492.,532.,493.,493.,499.,492.,492.,528.,500.,498.,495.,492.,492.,496.,497.,495.,506.,490.,490.,505.,490.,489.,493.,529.,489.,671.,786.,781.,496.,498.,495.,498.,495.,740.,495.,490.,498.,494.,619.,491.,493.,818.,495.,492.,853.,502.,649.,494.,494.,513.,494.,496.,489.,507.,501.,488.,499.,489.,495.,506.,494.,494.,488.,495.,573.,495.,493.,499.,501.,497.,546.,488.,494.,551.,512.,498.,494.,496.,493.,502.,492.,496.,498.,492.,498.,573.,494.,508.,493.,498.,492.,495.,496.,499.,516.,495.,498.,502.,498.,498.,577.,575.,501.,492.,494.,497.,486.,492.,993.,493.,599.,821.,574.,493.,494.,492.,501.,494.,496.,499.,501.,489.,490.,497.,495.,501.,496.,495.,492.,500.,514.,498.,492.,487.,568.,491.,494.,493.,497.
