"x","y","yerr-","yerr+"
"Pupup^(b)",0.4121565861903221,0.037670938184921704,0.038865791976957276
"Pupdown^(b)",0.06213843032972172,0.010820534534961675,0.012335523824196483
"Pdownup^(b)",0.10391550838179626,0.013954807877356614,0.015332444344312784
"Pdowndown^(b)",0.42178947509815984,0.024558264353317174,0.02501697814377601
